u,v,distance_m
1985561684,1985561682,4.0
846546009,846545732,14.0
846546009,846546192,144.0
846546009,846546790,8.0
846546021,598155989,5.0
577455248,266739858,21.0
577455271,266739818,27.0
577455289,577455293,12.0
577455293,577455294,4.0
577455294,3810929408,31.0
247022862,247020723,41.0
709707024,400738477,114.0
846546192,845692578,5.0
846546192,2705184149,7.0
846546204,846545732,8.0
846546204,4162427915,112.0
846546205,846546260,8.0
247022886,247022862,32.0
6167440990,6167440991,97.0
6167440992,4544037561,7.0
6167440992,6167440993,12.0
846546260,846546788,5.0
6167440993,6167440994,7.0
370230657,366082639,30.0
21579160,577458200,181.0
21579166,3085953482,259.0
21579166,576879388,38.0
1900234214,2992062894,4.0
1900234214,1492410178,43.0
6167441030,6167441031,4.0
301549266,222975227,47.0
301549266,2029614911,20.0
301549275,2213981040,2.0
301549275,333901615,20.0
301549275,361282276,29.0
301549282,222976606,76.0
301549282,227315809,49.0
6167441076,6167441075,17.0
5231691588,5231691589,25.0
5231691589,5457962366,4.0
3279505240,5402876180,36.0
5231691614,5448707282,5.0
5231691614,206204625,453.0
846546788,846546260,5.0
846546788,845692578,4.0
846546790,2705184149,144.0
846546790,591435542,8.0
2247182215,6167191709,12.0
846546859,846547080,12.0
846546859,846546860,4.0
846546860,736011451,5.0
846546861,991978006,5.0
547568737,547569034,51.0
547568744,547568737,45.0
628180987,579504501,44.0
5276518425,650274000,36.0
3881388075,1463620869,26.0
628181052,628180987,22.0
5232347245,289597256,11.0
846547080,846567423,10.0
577456442,577456443,16.0
577456442,577456446,6.0
577456443,577456444,7.0
577456443,577456442,16.0
577456443,3085953489,5.0
577456444,577456466,8.0
577456446,577456442,6.0
577456446,577456447,19.0
577456447,577456439,7.0
577456447,577456446,19.0
577456465,577456439,2.0
577456465,4380043470,27.0
577456466,576874718,15.0
6167152987,2189145387,104.0
2392803738,278912937,15.0
2392803738,938091424,11.0
1463620469,1463620940,7.0
1463620474,1463620837,50.0
4419701256,1492410192,5.0
1686719009,282825760,21.0
1686719014,1686719032,15.0
1686719032,287637393,4.0
1728565030,157861192,6.0
2096319043,1253853406,26.0
1833126495,1833126500,57.0
1833126498,2640745799,35.0
1833126498,1833126495,13.0
1833126500,287629328,31.0
1833126500,282825839,57.0
6200183409,6200184392,75.0
6200183410,36823672,41.0
6200183481,2202858922,90.0
3555805908,3555805915,11.0
3555805912,3555805908,6.0
3555805915,702351318,35.0
247417580,2798330940,16.0
709970691,709972143,66.0
709970691,709974145,16.0
3790949312,3555802229,8.0
3790949312,702351899,12.0
3790949315,3790949321,8.0
3790949315,702351899,17.0
3790949319,130039434,8.0
3790949321,3790949315,8.0
3790949321,3790949319,10.0
3790949323,702351342,17.0
247024616,247028711,26.0
577457184,576879096,31.0
652430413,233275077,53.0
652430415,652430417,38.0
652430415,233314824,108.0
577457231,577457233,35.0
652430417,233314855,17.0
577457233,576879097,41.0
2281655420,498680515,6.0
3191033048,589036018,27.0
1463620621,1463620935,94.0
1463620622,1463620453,4.0
2970963296,206204624,219.0
2970963296,206204625,100.0
170216835,356083726,46.0
170216836,170217605,17.0
233262488,2090732592,55.0
233262501,233262526,72.0
233262526,333901615,70.0
3306900958,2189145406,53.0
547573220,3144992716,32.0
247025142,588190422,7.0
233262588,233262488,103.0
233262607,440506785,30.0
233262622,2789606895,53.0
2174963232,6167417906,5.0
2174963236,6167191716,4.0
2174963237,3945799036,4.0
2174963241,2174963251,192.0
2174963245,4315294435,4.0
2174963246,6167230987,3.0
2174963246,6167230986,3.0
2174963249,3945799031,6.0
2174963249,3945799026,3.0
2174963251,2174963254,5.0
2174963251,589703443,5.0
2174963254,589708331,4.0
2174963254,2174963236,194.0
2174963257,6167191690,6.0
2174963257,6167191714,26.0
6200184392,827048477,87.0
6200184392,844496533,111.0
233262696,4297530202,2.0
233262762,630463849,32.0
2324385463,370750304,18.0
233262776,3420939994,42.0
2190560994,2190560999,4.0
2190560994,4326586210,6.0
2190560995,4326586188,4.0
2190560996,4326586193,6.0
2190560996,2190561002,4.0
2190560999,4326586206,5.0
2190560999,2190560998,4.0
2190561000,2190560994,4.0
2190561002,2190560995,3.0
2190561002,4326586192,6.0
593055517,3066173175,48.0
2358071076,3774998963,47.0
2358071077,2358071076,44.0
593055535,2776394277,6.0
593055535,2776394279,9.0
2991935465,708717112,95.0
6167285761,387266371,2.0
6167285761,2291073998,166.0
6167285762,2189149376,116.0
6167285762,6167285761,48.0
6167285770,6167441032,105.0
6167285771,6167441031,105.0
1132023816,1132023814,4.0
1132023816,377544593,63.0
1132023814,1132023820,3.0
6167285775,4520380505,12.0
6167285783,2291073981,3.0
6167285783,176684166,49.0
6167285784,2190483590,11.0
577458194,577458199,36.0
577458199,577458200,39.0
577458200,577458199,39.0
827019327,827020051,46.0
170217605,2016383845,72.0
709972143,1224869661,134.0
2459914486,2174963257,151.0
506155264,506043053,5.0
5511139621,6167357850,55.0
2970964556,1889073821,779.0
107172439,664379117,13.0
107172451,196906311,168.0
827020051,827020189,12.0
349918075,331416637,141.0
1879266190,4418536088,12.0
827020189,91971021,150.0
2189382591,5290706353,7.0
2189382609,2189382591,16.0
2189382617,2189382591,10.0
3213448162,3213448165,15.0
3213448165,3213448168,18.0
460411875,2213857170,31.0
3213448168,3213448169,31.0
3213448169,6167441020,38.0
3213448172,3213448174,32.0
3213448174,6167441027,41.0
3213448176,2325395494,12.0
3213448208,5427967032,6.0
6167417888,6167417889,4.0
6167417888,3313046869,79.0
6167417891,6167417889,5.0
6167417892,6167417891,4.0
6167417893,6167417892,3.0
6167417895,6167417893,5.0
6167417896,6167417895,4.0
6167417896,6167417909,43.0
6167417898,6167417899,2.0
6167417899,6167417900,2.0
6167417900,6167417901,6.0
6167417901,6167231005,6.0
6167417902,6167417907,6.0
6167417903,6167417902,6.0
6167417904,6167417903,6.0
6167417905,6167417904,2.0
6167417906,6167417905,3.0
6167417907,2324025352,20.0
6167417909,6167230999,44.0
6167417917,6167417896,47.0
6167417918,6167417917,47.0
6167417920,26034535,106.0
6167417920,6167417918,31.0
6167417921,6167417920,14.0
6167417923,6167417921,93.0
6167417924,6167417923,42.0
6167417925,6167417924,61.0
6167417926,3202364312,4.0
6167417926,6167417925,22.0
6167417927,2189145401,106.0
6167417927,6167417926,7.0
6167417928,4520380527,106.0
6167417928,6167417927,7.0
6167417929,6167417928,4.0
6167417930,6167417929,6.0
6167417932,6167417930,43.0
6167417933,6167417932,82.0
6167417934,6167417936,9.0
6167417935,6167417934,24.0
6167417935,6167489456,98.0
6167417936,6167417933,53.0
6167417940,6167417935,8.0
6167417940,6167489455,99.0
6167417941,6167417940,14.0
6167417942,6167417941,8.0
6167417942,6167489453,100.0
6167417943,613315545,28.0
6167417943,6167417942,83.0
6167417944,6167417943,28.0
6167417945,6167417944,96.0
6167417945,6167440987,99.0
6167417946,6167441059,99.0
6167417946,6167417945,7.0
6167417947,6167417946,6.0
6167417947,4326586204,109.0
6167417948,4326586205,3.0
6167417948,6167417947,4.0
6167417949,6167417948,5.0
6167417950,6167417949,7.0
6167417950,6167441061,99.0
6167417957,2187980390,5.0
6167417957,6167417956,2.0
6167417958,6167417957,3.0
6167417959,6167417958,6.0
6167417959,6167265880,5.0
6167417961,6167417959,109.0
6167417962,6167417961,100.0
6167417963,6167417962,7.0
6167417964,6167417963,15.0
6167417965,6167344521,6.0
6167417965,6167417964,6.0
6167417966,6167417965,64.0
6167417967,6167417969,26.0
6167417968,6167417976,56.0
6167417969,6167417966,35.0
6167417976,6167417967,27.0
6167417977,6167417968,4.0
6167417978,2187983887,6.0
6167417978,6167417977,17.0
6167417979,6167417978,6.0
6167417980,6167417979,58.0
6167417981,6167417980,31.0
6167417982,6167418088,14.0
6167417983,6167357858,4.0
6167417983,6167417984,40.0
6167417983,6167418090,11.0
6167417984,6167417982,24.0
2653377674,2653377676,23.0
2653377676,2975229842,8.0
6167418088,6167417981,41.0
6167418090,6167417983,11.0
6167418090,2189497217,27.0
6167418091,6167418090,13.0
6167418092,588236802,3.0
6167418092,6167418091,5.0
577459441,577458190,638.0
310727923,290048306,34.0
2716423442,2716423452,35.0
2716423449,2716423442,60.0
2716423452,6207106563,120.0
1713460586,2237633849,82.0
1713460586,6221450535,11.0
703550857,319159694,8.0
777737621,777742438,92.0
6207002042,299029572,12.0
6207002055,6207002042,69.0
1713460710,317537930,10.0
168384014,168384030,99.0
168384014,168385919,26.0
168384030,6167489427,44.0
364860960,4305342595,21.0
781145741,5785557614,62.0
364861092,364861168,39.0
283334320,282825815,13.0
364861168,571730335,93.0
283334480,283334284,57.0
170219377,2189398733,123.0
170219384,4283908126,22.0
170219384,170219402,152.0
170219402,170219377,51.0
170219402,376145063,64.0
709974145,448103596,18.0
5402876141,5424203734,3.0
5402876146,5402876141,43.0
5402876147,5402876146,7.0
5402876149,5402876147,43.0
5402876157,5402876542,171.0
5402876164,5402876542,157.0
5402876165,266737144,197.0
5402876167,5402876166,5.0
5402876167,3279505240,39.0
5402876168,5402876166,21.0
5402876171,5402876201,22.0
5402876180,5402876195,22.0
5402876195,5402876524,6.0
5402876198,5402876199,19.0
5402876199,5402876171,15.0
5402876201,5402876532,21.0
2174966079,6167417906,2.0
2174966087,6167417898,2.0
2950388058,579478395,693.0
2950388105,2950388058,4.0
2950388105,579478363,714.0
591354267,92150545,9.0
2227263908,268533990,41.0
2227263908,4746121967,11.0
5427911108,1725216333,112.0
356080190,1404221279,7.0
5402876524,5402876533,46.0
5402876526,5402876531,4.0
5402876530,5402876529,5.0
5402876531,5402876530,3.0
5402876532,5402876541,4.0
5402876533,5402876534,33.0
5402876534,5402876532,10.0
5402876536,5402876526,17.0
5402876537,5402876536,4.0
5402876538,5402876537,4.0
5402876539,5402876538,4.0
5402876540,5402876539,3.0
5402876541,5402876540,4.0
5402876542,5402876167,118.0
5402876545,582787049,160.0
349920059,443274284,6.0
2372885311,534017209,78.0
2372885312,2372885314,25.0
2372885313,241807192,5.0
2372885314,223007318,23.0
591354690,92149931,6.0
591354710,92149924,9.0
349920091,1463547020,3.0
4320615301,4315295090,61.0
373644207,373649798,182.0
247028658,6167344535,27.0
723964991,310944071,5.0
247028711,247028658,29.0
2384157684,561538874,5.0
2399230968,301548226,30.0
2569100356,2569100353,9.0
2569100354,248746934,46.0
2569100354,2569100355,8.0
2569100353,2569100354,8.0
2569100355,2569100372,11.0
247028810,247024616,34.0
2368035914,628761345,22.0
356080719,2312383364,173.0
2569100372,4157118500,191.0
247028852,247028810,41.0
844455131,560989610,13.0
836066530,844489850,3.0
591224041,277117986,8.0
591224041,41675664,130.0
91970805,2304718106,63.0
91970805,377541452,71.0
2190564625,4326586216,4.0
2190564626,2190564628,4.0
2190564628,4326586220,6.0
2190564628,2190564625,4.0
355818807,129952492,51.0
355818807,129953571,55.0
355818807,2970964556,566.0
356474167,227324467,30.0
355818813,686217256,29.0
493051199,223007282,84.0
493051207,223007282,40.0
493051212,356449457,111.0
355818836,1404234340,46.0
355818836,4110787845,49.0
355818836,4110787847,4.0
355818845,2967053348,22.0
4380043477,577455248,27.0
168385919,168377553,28.0
493051265,129288610,9.0
493051265,224761654,43.0
243096971,846567658,6.0
243096971,662741000,69.0
356474260,227324534,32.0
252587840,576868170,311.0
6167289285,4326586194,11.0
6167289289,6167266622,10.0
6167289290,6167266645,54.0
91971018,91971021,21.0
6167289291,2187770705,49.0
6167289293,6167289292,2.0
6167289292,6167289293,2.0
6167289292,6167289291,2.0
6167289292,2190625304,7.0
91971021,560984594,7.0
6167289294,6167289293,2.0
6167289294,2383211193,4.0
6167289295,6167289294,2.0
6167289296,3367904412,9.0
6167289297,6167289296,39.0
6167289298,6167289297,45.0
6167289300,6167344489,8.0
6167289301,2181275335,7.0
6167289301,6167289300,14.0
6167289304,6167289303,77.0
6167289307,6167289322,130.0
2317966813,2318307719,19.0
6167289310,6167289311,66.0
2317966814,4283908162,2.0
2317966814,268533993,27.0
2317966815,6245731080,37.0
6167289308,3933095111,9.0
6167289309,6167289308,5.0
6167289309,6167289325,147.0
6167289311,767584430,9.0
6167289311,6167289327,89.0
6167289316,6167344384,8.0
6167289316,6167289317,14.0
6167289316,2181268836,10.0
6167289317,6167289316,14.0
6167289317,6167344498,7.0
6167289312,589403294,103.0
6167289312,6167289313,15.0
6167289312,6167289327,8.0
6167289322,251859846,7.0
6167289322,6167289323,7.0
6167289314,6167289315,116.0
6167289314,6167289318,63.0
6167289318,6167289313,6.0
6167289319,2841675045,5.0
6167289319,6167289318,9.0
6167289320,6167344496,205.0
6167289323,6167289324,6.0
6167289324,6167289325,4.0
6167289325,6167289320,29.0
6167289325,6167289326,5.0
6167289326,3367904407,8.0
6167289326,2948774551,16.0
6167289326,6167289327,9.0
6167289327,6167289312,8.0
6167289327,6167289311,89.0
355819027,224763560,62.0
355819027,224762698,62.0
356474390,227324534,30.0
355819035,224762698,131.0
243097131,107172451,17.0
243097131,243097133,72.0
243097133,243097134,35.0
243097134,847527932,74.0
243097144,847530551,15.0
91971130,711782080,15.0
91971135,711782071,21.0
355819078,493051334,47.0
2613010008,30286983,19.0
243097380,243097131,20.0
243097384,4398346291,5.0
243097384,2400284473,40.0
243097403,4826905584,4.0
243097404,591432725,1.0
243097404,5587544638,7.0
2810279737,2810279738,4.0
2810279737,2810279742,18.0
2810279742,2810279743,4.0
2810279742,2810279751,65.0
2810279743,2810279736,17.0
2810279744,2810279741,10.0
598171691,591435542,11.0
577462683,577458193,34.0
373645741,202659263,246.0
591258553,207141377,26.0
492939908,2621587160,32.0
636707596,711783720,4.0
2455200662,4884440910,1843.0
703554589,3161948900,32.0
506160213,6200183410,33.0
214131808,2332601815,50.0
2096325796,2096325836,34.0
2096325804,2096325806,6.0
2096325806,475511480,47.0
2096325809,2096325796,12.0
2096325814,2096325804,34.0
2096325829,2096325814,44.0
2096325829,2096325834,10.0
2096325834,283334480,34.0
2096325836,2096325829,18.0
3394725163,2189145394,9.0
3394725167,2180785571,9.0
2190566770,2313051644,50.0
3394725369,6167417935,4.0
3394725370,2177124611,9.0
2299094542,35523908,16.0
709846561,1132069648,86.0
252588294,576875920,6.0
493053630,227315844,40.0
493053633,384017929,54.0
493053633,356479647,40.0
3394725583,2020813871,9.0
3394725583,6167489443,9.0
3394725585,2189145392,10.0
3394725585,6167231026,28.0
3394725588,2020813875,8.0
3394725588,6167236648,14.0
3420939994,361771651,77.0
4405290791,41675688,185.0
373647142,3589872333,90.0
1449355139,1449355173,24.0
1449355145,1449297324,79.0
1449355158,741702068,11.0
164063139,3394726304,37.0
1449355173,1449431604,197.0
4248528827,416817424,24.0
4248528827,376145144,15.0
636708808,560985140,33.0
636708808,1132023816,18.0
356083726,170216836,45.0
702375979,655124862,31.0
3394725967,2189145399,10.0
356083796,248746698,43.0
356083796,1713449452,52.0
777742438,777743990,4.0
372992165,3774995963,7.0
247032073,6167344584,55.0
356215182,1900234214,118.0
3394726304,595594371,10.0
3394726304,6167231023,78.0
1889102287,2296976215,1046.0
702376470,702376794,380.0
702376470,400753521,39.0
3394726515,6167489483,9.0
224750210,4297530211,102.0
224750279,338577629,41.0
3394726640,2190478932,9.0
3394726642,2190478936,10.0
224750324,233262501,79.0
356477680,227315895,42.0
2188339982,2383211224,2.0
224750410,364846732,53.0
224750410,224750459,104.0
224750410,224750279,250.0
224750410,3774995964,157.0
702376794,5301568567,5.0
224750459,224750410,104.0
224750459,302135272,53.0
1459448704,410107566,35.0
1459448706,1458422269,12.0
1459448706,1459448708,4.0
1459448708,250933578,72.0
1459448709,1458418065,129.0
1459448710,1458422298,6.0
1459448710,1459448723,9.0
1459448710,1459448713,12.0
1459448713,1458418093,129.0
1459448720,1459448706,7.0
1459448723,1459448720,12.0
373648298,581703514,359.0
703556746,703556745,18.0
703556751,703556752,18.0
703556752,703556746,4.0
635530384,60653725,9.0
777743504,777701894,10.0
703556755,703556756,18.0
703556756,703556751,4.0
777743542,777702088,10.0
4583419070,2632208067,10.0
578120907,578064624,13.0
356478170,227315809,43.0
356478170,332127589,40.0
635530497,60653735,16.0
6226013458,2583201106,31.0
372993330,233555306,42.0
356085105,30948022,63.0
781151605,781092668,19.0
703557070,703556755,4.0
703557073,703557070,18.0
760180197,301542599,14.0
760180199,122817669,15.0
760180220,844490410,11.0
5968588316,4453229735,71.0
248737313,163643038,311.0
2451926620,313278197,66.0
103116406,103114335,23.0
777743990,777746930,10.0
233270916,233255248,54.0
174812829,174815317,4.0
103116463,103116406,26.0
103116490,635681778,67.0
145190645,26034540,59.0
2400284473,591432725,67.0
2400284479,3938479956,3.0
591259264,157861191,4.0
259616699,26034540,14.0
259616706,595594370,12.0
259616709,6207096573,67.0
259616712,667224586,41.0
591259268,591259270,23.0
591259270,1728565030,18.0
259616740,387153097,13.0
591259275,163627875,38.0
259616751,30942994,14.0
4353912828,304536741,19.0
4353912828,260907401,51.0
4398346291,2400284479,4.0
4398346291,92156538,4.0
4398346291,4398346297,86.0
4398346297,4398346301,18.0
4398346297,4398346291,86.0
4398346300,243097404,5.0
4398346301,92159611,31.0
4398346301,4398346297,18.0
55931054,60096993,44.0
55931058,2577925392,101.0
55931060,55931058,49.0
2400284873,107172439,48.0
373649798,373649829,21.0
373649829,373649831,22.0
373649831,373656306,75.0
702378470,387152936,46.0
1479897577,589500304,6.0
1479897587,589484813,60.0
259617268,30942794,12.0
267350556,2117205389,24.0
3094966840,3094966841,11.0
3094966840,387153044,45.0
3094966841,5797734215,14.0
3094966842,387153045,26.0
3094966843,702462230,47.0
3094966844,572004507,12.0
356479566,227315895,42.0
702378611,332544824,11.0
356479647,493053630,41.0
